$0;1578228379251666200;1.13;KIEKER-SINGLETON;DESKTOP-4RF3KHM;1;false;0;NANOSECONDS;0
$1;1578228381354666600;public java.lang.String depends.entity.FileEntity.getQualifiedName(boolean);<no-session-id>;4716394709763751941;1578228381354632500;1578228381354666100;DESKTOP-4RF3KHM;92;6
$1;1578228381354684800;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381354683800;1578228381354684200;DESKTOP-4RF3KHM;98;7
$1;1578228381354693100;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381354692200;1578228381354692600;DESKTOP-4RF3KHM;99;7
$1;1578228381354699400;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381354698400;1578228381354698800;DESKTOP-4RF3KHM;100;7
$1;1578228381354705600;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;4716394709763751941;1578228381354704700;1578228381354705000;DESKTOP-4RF3KHM;101;7
$1;1578228381354708900;public java.lang.String depends.entity.FileEntity.getQualifiedName(boolean);<no-session-id>;4716394709763751941;1578228381354680600;1578228381354708300;DESKTOP-4RF3KHM;97;6
$1;1578228381354735800;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;4716394709763751941;1578228381354731800;1578228381354735200;DESKTOP-4RF3KHM;102;6
$1;1578228381355015500;private void depends.entity.Entity.deduceQualifiedName();<no-session-id>;4716394709763751941;1578228381354379100;1578228381355012600;DESKTOP-4RF3KHM;84;5
$1;1578228381355033800;public depends.entity.Entity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381354320600;1578228381355032700;DESKTOP-4RF3KHM;79;4
$1;1578228381355053000;public depends.entity.DecoratedEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381355048000;1578228381355052000;DESKTOP-4RF3KHM;103;4
$1;1578228381355064900;public depends.entity.ContainerEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381355062300;1578228381355064200;DESKTOP-4RF3KHM;104;4
$1;1578228381355076700;public depends.entity.TypeEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381355073200;1578228381355076000;DESKTOP-4RF3KHM;105;4
$1;1578228381355089100;protected void depends.extractor.HandlerContext.pushToStack(depends.entity.Entity);<no-session-id>;4716394709763751941;1578228381355086300;1578228381355088400;DESKTOP-4RF3KHM;106;4
$1;1578228381355111900;public java.lang.Integer depends.entity.Entity.getId();<no-session-id>;4716394709763751941;1578228381355110600;1578228381355111200;DESKTOP-4RF3KHM;108;5
$1;1578228381355121300;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;4716394709763751941;1578228381355120100;1578228381355120700;DESKTOP-4RF3KHM;109;5
$1;1578228381355131700;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;4716394709763751941;1578228381355127900;1578228381355131100;DESKTOP-4RF3KHM;110;5
$1;1578228381355139300;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;4716394709763751941;1578228381355138200;1578228381355138700;DESKTOP-4RF3KHM;111;5
$1;1578228381355145600;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;4716394709763751941;1578228381355144700;1578228381355145100;DESKTOP-4RF3KHM;112;5
$1;1578228381355152800;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;4716394709763751941;1578228381355151900;1578228381355152200;DESKTOP-4RF3KHM;113;5
$1;1578228381355160600;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381355159700;1578228381355160100;DESKTOP-4RF3KHM;114;5
$1;1578228381355167000;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381355166100;1578228381355166500;DESKTOP-4RF3KHM;115;5
$1;1578228381355181500;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381355180600;1578228381355180900;DESKTOP-4RF3KHM;117;6
$1;1578228381355190300;public boolean depends.entity.Entity.equals(java.lang.Object);<no-session-id>;4716394709763751941;1578228381355188100;1578228381355189700;DESKTOP-4RF3KHM;118;6
$1;1578228381355194200;public static void depends.entity.Entity.setParent(depends.entity.Entity, depends.entity.Entity);<no-session-id>;4716394709763751941;1578228381355177300;1578228381355193600;DESKTOP-4RF3KHM;116;5
$1;1578228381355197300;public void depends.entity.repo.InMemoryEntityRepo.add(depends.entity.Entity);<no-session-id>;4716394709763751941;1578228381355097400;1578228381355196800;DESKTOP-4RF3KHM;107;4
$1;1578228381355312900;public void depends.entity.FileEntity.addType(depends.entity.TypeEntity);<no-session-id>;4716394709763751941;1578228381355301800;1578228381355311200;DESKTOP-4RF3KHM;119;4
$1;1578228381355319000;public depends.entity.TypeEntity depends.extractor.HandlerContext.foundNewType(depends.entity.GenericName);<no-session-id>;4716394709763751941;1578228381354163900;1578228381355318300;DESKTOP-4RF3KHM;76;3
$1;1578228381389850300;private static java.lang.String depends.extractor.java.context.ClassTypeContextHelper.getType(depends.extractor.java.JavaParser$ClassOrInterfaceTypeContext);<no-session-id>;4716394709763751941;1578228381389758700;1578228381389846900;DESKTOP-4RF3KHM;121;4
$1;1578228381390145900;public static java.lang.String depends.extractor.java.context.ClassTypeContextHelper.getClassName(depends.extractor.java.JavaParser$TypeTypeContext);<no-session-id>;4716394709763751941;1578228381389650100;1578228381390141000;DESKTOP-4RF3KHM;120;3
$1;1578228381390307600;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;4716394709763751941;1578228381390304300;1578228381390305800;DESKTOP-4RF3KHM;123;4
$1;1578228381390311500;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;4716394709763751941;1578228381390296900;1578228381390310800;DESKTOP-4RF3KHM;122;3
$1;1578228381390521600;public depends.entity.TypeEntity depends.extractor.HandlerContext.currentType();<no-session-id>;4716394709763751941;1578228381390509900;1578228381390518900;DESKTOP-4RF3KHM;125;4
$1;1578228381390536000;public depends.entity.TypeEntity depends.extractor.HandlerContext.currentType();<no-session-id>;4716394709763751941;1578228381390533800;1578228381390535100;DESKTOP-4RF3KHM;126;4
$1;1578228381390620500;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;4716394709763751941;1578228381390618500;1578228381390619400;DESKTOP-4RF3KHM;128;5
$1;1578228381390739700;public boolean depends.entity.GenericName.equals(java.lang.Object);<no-session-id>;4716394709763751941;1578228381390695500;1578228381390738000;DESKTOP-4RF3KHM;129;5
$1;1578228381390765300;public boolean depends.entity.GenericName.equals(java.lang.Object);<no-session-id>;4716394709763751941;1578228381390761400;1578228381390764200;DESKTOP-4RF3KHM;130;5
$1;1578228381390772700;public void depends.entity.TypeEntity.addExtends(depends.entity.GenericName);<no-session-id>;4716394709763751941;1578228381390602000;1578228381390771900;DESKTOP-4RF3KHM;127;4
$1;1578228381390775200;public void depends.extractor.HandlerContext.foundExtends(depends.entity.GenericName);<no-session-id>;4716394709763751941;1578228381390440900;1578228381390774700;DESKTOP-4RF3KHM;124;3
$1;1578228381390890700;public depends.entity.ContainerEntity depends.extractor.HandlerContext.lastContainer();<no-session-id>;4716394709763751941;1578228381390879300;1578228381390889100;DESKTOP-4RF3KHM;131;3
$1;1578228381398377100;private java.lang.Object depends.extractor.java.context.AnnotationProcessor.invokeMethod(java.lang.Object, java.lang.String);<no-session-id>;4716394709763751941;1578228381391242900;1578228381398367100;DESKTOP-4RF3KHM;134;5
$1;1578228381509668900;private java.lang.Object depends.extractor.java.context.AnnotationProcessor.invokeMethod(java.lang.Object, java.lang.String);<no-session-id>;4716394709763751941;1578228381398410200;1578228381509661800;DESKTOP-4RF3KHM;135;5
$1;1578228381510202800;private void depends.extractor.java.context.AnnotationProcessor.mergeElements(java.util.Collection, java.lang.Object);<no-session-id>;4716394709763751941;1578228381510151800;1578228381510198900;DESKTOP-4RF3KHM;136;5
$1;1578228381510227000;public void depends.extractor.java.context.AnnotationProcessor.processAnnotationModifier(org.antlr.v4.runtime.RuleContext, java.lang.Class, java.lang.String, java.util.List);<no-session-id>;4716394709763751941;1578228381391106900;1578228381510225700;DESKTOP-4RF3KHM;133;4
$1;1578228381510234500;public void depends.extractor.java.context.AnnotationProcessor.processAnnotationModifier(org.antlr.v4.runtime.RuleContext, java.lang.Class, java.lang.String, depends.entity.ContainerEntity);<no-session-id>;4716394709763751941;1578228381390981400;1578228381510232800;DESKTOP-4RF3KHM;132;3
$1;1578228381510250300;public void depends.extractor.java.JavaListener.enterClassDeclaration(depends.extractor.java.JavaParser$ClassDeclarationContext);<no-session-id>;4716394709763751941;1578228381353365500;1578228381510245600;DESKTOP-4RF3KHM;73;2
$1;1578228381510719000;public boolean depends.relations.Inferer.isEagerExpressionResolve();<no-session-id>;4716394709763751941;1578228381510704400;1578228381510716000;DESKTOP-4RF3KHM;140;5
$1;1578228381510817300;public void depends.entity.ContainerEntity.cacheExpressions();<no-session-id>;4716394709763751941;1578228381510806200;1578228381510815300;DESKTOP-4RF3KHM;141;5
$1;1578228381510834200;public void depends.extractor.HandlerContext.exitLastedEntity();<no-session-id>;4716394709763751941;1578228381510626800;1578228381510832800;DESKTOP-4RF3KHM;139;4
$1;1578228381510840400;private void depends.extractor.java.JavaListener.exitLastEntity();<no-session-id>;4716394709763751941;1578228381510557700;1578228381510839100;DESKTOP-4RF3KHM;138;3
$1;1578228381510852000;public void depends.extractor.java.JavaListener.exitClassDeclaration(depends.extractor.java.JavaParser$ClassDeclarationContext);<no-session-id>;4716394709763751941;1578228381510473000;1578228381510850600;DESKTOP-4RF3KHM;137;2
$1;1578228381510877000;public void depends.extractor.java.JavaFileParser.parse();<no-session-id>;4716394709763751941;1578228380430108900;1578228381510875100;DESKTOP-4RF3KHM;3;1
$1;1578228381510917000;public depends.extractor.java.JavaFileParser.<init>(java.lang.String, depends.entity.repo.EntityRepo, depends.relations.Inferer);<no-session-id>;4716394709763751941;1578228381510913700;1578228381510915500;DESKTOP-4RF3KHM;143;2
$1;1578228381510923100;public depends.extractor.java.JavaFileParser depends.extractor.java.JavaParserTest.createParser(java.lang.String);<no-session-id>;4716394709763751941;1578228381510894500;1578228381510921900;DESKTOP-4RF3KHM;142;1
$1;1578228381515080600;public depends.extractor.HandlerContext.<init>(depends.entity.repo.EntityRepo, depends.relations.Inferer);<no-session-id>;4716394709763751941;1578228381515073300;1578228381515076700;DESKTOP-4RF3KHM;146;3
$1;1578228381515105600;public depends.extractor.java.JavaHandlerContext.<init>(depends.entity.repo.EntityRepo, depends.relations.Inferer);<no-session-id>;4716394709763751941;1578228381515102800;1578228381515104400;DESKTOP-4RF3KHM;147;3
$1;1578228381515133800;public depends.extractor.java.context.AnnotationProcessor.<init>();<no-session-id>;4716394709763751941;1578228381515132000;1578228381515132800;DESKTOP-4RF3KHM;148;3
$1;1578228381515144300;public depends.extractor.java.context.ExpressionUsage.<init>(depends.extractor.HandlerContext, depends.entity.repo.IdGenerator);<no-session-id>;4716394709763751941;1578228381515142000;1578228381515143400;DESKTOP-4RF3KHM;149;3
$1;1578228381515159700;public java.lang.Integer depends.entity.repo.SimpleIdGenerator.generateId();<no-session-id>;4716394709763751941;1578228381515157500;1578228381515158800;DESKTOP-4RF3KHM;151;4
$1;1578228381515174500;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;4716394709763751941;1578228381515172000;1578228381515173200;DESKTOP-4RF3KHM;153;5
$1;1578228381515177100;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;4716394709763751941;1578228381515167300;1578228381515176400;DESKTOP-4RF3KHM;152;4
$1;1578228381515196000;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;4716394709763751941;1578228381515194400;1578228381515195100;DESKTOP-4RF3KHM;156;6
$1;1578228381515199000;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;4716394709763751941;1578228381515190700;1578228381515198400;DESKTOP-4RF3KHM;155;5
$1;1578228381515291000;public depends.entity.GenericName depends.entity.GenericName.replace(java.lang.String, java.lang.String);<no-session-id>;4716394709763751941;1578228381515210200;1578228381515288300;DESKTOP-4RF3KHM;158;6
$1;1578228381515310200;public boolean depends.entity.GenericName.startsWith(java.lang.String);<no-session-id>;4716394709763751941;1578228381515305600;1578228381515308500;DESKTOP-4RF3KHM;159;6
$1;1578228381515323300;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;4716394709763751941;1578228381515319100;1578228381515322300;DESKTOP-4RF3KHM;160;6
$1;1578228381515327400;private void depends.entity.Entity.deduceQualifiedName();<no-session-id>;4716394709763751941;1578228381515204400;1578228381515326700;DESKTOP-4RF3KHM;157;5
$1;1578228381515329500;public depends.entity.Entity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381515186300;1578228381515329000;DESKTOP-4RF3KHM;154;4
$1;1578228381515396200;public depends.entity.DecoratedEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381515393800;1578228381515395100;DESKTOP-4RF3KHM;161;4
$1;1578228381515407600;public depends.entity.ContainerEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381515405800;1578228381515406800;DESKTOP-4RF3KHM;162;4
$1;1578228381515416400;public depends.entity.TypeEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381515414400;1578228381515415600;DESKTOP-4RF3KHM;163;4
$1;1578228381515432600;public void depends.entity.Entity.setQualifiedName(java.lang.String);<no-session-id>;4716394709763751941;1578228381515431000;1578228381515431900;DESKTOP-4RF3KHM;165;5
$1;1578228381515435200;public depends.entity.FileEntity.<init>(java.lang.String, int, boolean);<no-session-id>;4716394709763751941;1578228381515424700;1578228381515434600;DESKTOP-4RF3KHM;164;4
$1;1578228381515444500;protected void depends.extractor.HandlerContext.pushToStack(depends.entity.Entity);<no-session-id>;4716394709763751941;1578228381515441800;1578228381515443800;DESKTOP-4RF3KHM;166;4
$1;1578228381515457800;public java.lang.Integer depends.entity.Entity.getId();<no-session-id>;4716394709763751941;1578228381515456600;1578228381515457200;DESKTOP-4RF3KHM;168;5
$1;1578228381515465300;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;4716394709763751941;1578228381515464300;1578228381515464800;DESKTOP-4RF3KHM;169;5
$1;1578228381515481600;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;4716394709763751941;1578228381515473600;1578228381515480900;DESKTOP-4RF3KHM;170;5
$1;1578228381515488900;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;4716394709763751941;1578228381515487700;1578228381515488300;DESKTOP-4RF3KHM;171;5
$1;1578228381515494100;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;4716394709763751941;1578228381515493200;1578228381515493600;DESKTOP-4RF3KHM;172;5
$1;1578228381515499600;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;4716394709763751941;1578228381515498600;1578228381515499000;DESKTOP-4RF3KHM;173;5
$1;1578228381515506800;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381515505600;1578228381515506200;DESKTOP-4RF3KHM;174;5
$1;1578228381515509000;public void depends.entity.repo.InMemoryEntityRepo.add(depends.entity.Entity);<no-session-id>;4716394709763751941;1578228381515451100;1578228381515508500;DESKTOP-4RF3KHM;167;4
$1;1578228381515510800;public depends.entity.FileEntity depends.extractor.HandlerContext.startFile(java.lang.String);<no-session-id>;4716394709763751941;1578228381515152100;1578228381515510300;DESKTOP-4RF3KHM;150;3
$1;1578228381515513100;public depends.extractor.java.JavaListener.<init>(java.lang.String, depends.entity.repo.EntityRepo, depends.relations.Inferer);<no-session-id>;4716394709763751941;1578228381515060800;1578228381515512600;DESKTOP-4RF3KHM;145;2
$1;1578228381515988800;public static java.lang.String depends.extractor.java.context.QualitiedNameContextHelper.getName(depends.extractor.java.JavaParser$QualifiedNameContext);<no-session-id>;4716394709763751941;1578228381515963600;1578228381515986400;DESKTOP-4RF3KHM;176;3
$1;1578228381516010000;public depends.entity.Entity depends.entity.repo.InMemoryEntityRepo.getEntity(java.lang.String);<no-session-id>;4716394709763751941;1578228381516008000;1578228381516009100;DESKTOP-4RF3KHM;178;4
$1;1578228381516019200;public java.lang.Integer depends.entity.repo.SimpleIdGenerator.generateId();<no-session-id>;4716394709763751941;1578228381516016900;1578228381516018500;DESKTOP-4RF3KHM;179;4
$1;1578228381516031000;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;4716394709763751941;1578228381516029300;1578228381516030200;DESKTOP-4RF3KHM;181;5
$1;1578228381516033400;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;4716394709763751941;1578228381516025200;1578228381516032800;DESKTOP-4RF3KHM;180;4
$1;1578228381516069000;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;4716394709763751941;1578228381516067600;1578228381516068200;DESKTOP-4RF3KHM;184;6
$1;1578228381516071800;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;4716394709763751941;1578228381516064200;1578228381516071300;DESKTOP-4RF3KHM;183;5
$1;1578228381516092800;public depends.entity.GenericName depends.entity.GenericName.replace(java.lang.String, java.lang.String);<no-session-id>;4716394709763751941;1578228381516080600;1578228381516092000;DESKTOP-4RF3KHM;186;6
$1;1578228381516100700;public boolean depends.entity.GenericName.startsWith(java.lang.String);<no-session-id>;4716394709763751941;1578228381516098300;1578228381516100100;DESKTOP-4RF3KHM;187;6
$1;1578228381516109000;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;4716394709763751941;1578228381516106000;1578228381516108500;DESKTOP-4RF3KHM;188;6
$1;1578228381516111200;private void depends.entity.Entity.deduceQualifiedName();<no-session-id>;4716394709763751941;1578228381516076300;1578228381516110700;DESKTOP-4RF3KHM;185;5
$1;1578228381516112900;public depends.entity.Entity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381516059400;1578228381516112500;DESKTOP-4RF3KHM;182;4
$1;1578228381516119400;public depends.entity.DecoratedEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381516117900;1578228381516118900;DESKTOP-4RF3KHM;189;4
$1;1578228381516125500;public depends.entity.ContainerEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381516124400;1578228381516125100;DESKTOP-4RF3KHM;190;4
$1;1578228381516132600;public depends.entity.TypeEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381516131200;1578228381516132100;DESKTOP-4RF3KHM;191;4
$1;1578228381516145600;public void depends.entity.Entity.setQualifiedName(java.lang.String);<no-session-id>;4716394709763751941;1578228381516144500;1578228381516145100;DESKTOP-4RF3KHM;193;5
$1;1578228381516147500;public depends.entity.PackageEntity.<init>(java.lang.String, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381516137600;1578228381516147100;DESKTOP-4RF3KHM;192;4
$1;1578228381516157600;public java.lang.Integer depends.entity.Entity.getId();<no-session-id>;4716394709763751941;1578228381516156600;1578228381516157100;DESKTOP-4RF3KHM;195;5
$1;1578228381516163900;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;4716394709763751941;1578228381516162700;1578228381516163500;DESKTOP-4RF3KHM;196;5
$1;1578228381516169300;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;4716394709763751941;1578228381516167600;1578228381516168700;DESKTOP-4RF3KHM;197;5
$1;1578228381516175000;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;4716394709763751941;1578228381516173800;1578228381516174500;DESKTOP-4RF3KHM;198;5
$1;1578228381516179700;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;4716394709763751941;1578228381516179000;1578228381516179300;DESKTOP-4RF3KHM;199;5
$1;1578228381516186600;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;4716394709763751941;1578228381516185900;1578228381516186200;DESKTOP-4RF3KHM;200;5
$1;1578228381517122300;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381517117000;1578228381517119300;DESKTOP-4RF3KHM;201;5
$1;1578228381517135400;public void depends.entity.repo.InMemoryEntityRepo.add(depends.entity.Entity);<no-session-id>;4716394709763751941;1578228381516152400;1578228381517134400;DESKTOP-4RF3KHM;194;4
$1;1578228381517155600;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381517153600;1578228381517154100;DESKTOP-4RF3KHM;203;5
$1;1578228381517167100;public boolean depends.entity.Entity.equals(java.lang.Object);<no-session-id>;4716394709763751941;1578228381517163600;1578228381517165800;DESKTOP-4RF3KHM;204;5
$1;1578228381517176400;public void depends.entity.Entity.setParent(depends.entity.Entity);<no-session-id>;4716394709763751941;1578228381517174400;1578228381517175200;DESKTOP-4RF3KHM;205;5
$1;1578228381517202900;private java.util.Set depends.entity.Entity.children();<no-session-id>;4716394709763751941;1578228381517192000;1578228381517193800;DESKTOP-4RF3KHM;207;6
$1;1578228381517213500;public int depends.entity.Entity.hashCode();<no-session-id>;4716394709763751941;1578228381517210900;1578228381517212700;DESKTOP-4RF3KHM;208;6
$1;1578228381517217800;public void depends.entity.Entity.addChild(depends.entity.Entity);<no-session-id>;4716394709763751941;1578228381517187900;1578228381517217300;DESKTOP-4RF3KHM;206;5
$1;1578228381517220600;public static void depends.entity.Entity.setParent(depends.entity.Entity, depends.entity.Entity);<no-session-id>;4716394709763751941;1578228381517148300;1578228381517220100;DESKTOP-4RF3KHM;202;4
$1;1578228381517223700;public depends.entity.Entity depends.extractor.java.JavaHandlerContext.foundNewPackage(java.lang.String);<no-session-id>;4716394709763751941;1578228381516001800;1578228381517223200;DESKTOP-4RF3KHM;177;3
$1;1578228381517227800;public void depends.extractor.java.JavaListener.enterPackageDeclaration(depends.extractor.java.JavaParser$PackageDeclarationContext);<no-session-id>;4716394709763751941;1578228381515952000;1578228381517227300;DESKTOP-4RF3KHM;175;2
$1;1578228381517309300;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;4716394709763751941;1578228381517306500;1578228381517308300;DESKTOP-4RF3KHM;211;4
$1;1578228381517313900;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;4716394709763751941;1578228381517301600;1578228381517313400;DESKTOP-4RF3KHM;210;3
$1;1578228381517330000;public depends.entity.Entity depends.extractor.HandlerContext.latestValidContainer();<no-session-id>;4716394709763751941;1578228381517326100;1578228381517329400;DESKTOP-4RF3KHM;213;4
$1;1578228381517341700;public java.lang.Integer depends.entity.repo.SimpleIdGenerator.generateId();<no-session-id>;4716394709763751941;1578228381517336900;1578228381517340900;DESKTOP-4RF3KHM;214;4
$1;1578228381517367400;public depends.entity.GenericName.<init>(java.lang.String);<no-session-id>;4716394709763751941;1578228381517365800;1578228381517366700;DESKTOP-4RF3KHM;217;6
$1;1578228381517371100;public static depends.entity.GenericName depends.entity.GenericName.build(java.lang.String);<no-session-id>;4716394709763751941;1578228381517362500;1578228381517370500;DESKTOP-4RF3KHM;216;5
$1;1578228381517378000;private java.util.Set depends.entity.Entity.children();<no-session-id>;4716394709763751941;1578228381517376600;1578228381517377600;DESKTOP-4RF3KHM;218;5
$1;1578228381517385800;public int depends.entity.Entity.hashCode();<no-session-id>;4716394709763751941;1578228381517383800;1578228381517385200;DESKTOP-4RF3KHM;219;5
$1;1578228381517412500;public depends.entity.GenericName depends.entity.GenericName.replace(java.lang.String, java.lang.String);<no-session-id>;4716394709763751941;1578228381517400200;1578228381517411700;DESKTOP-4RF3KHM;221;6
$1;1578228381517421500;public boolean depends.entity.GenericName.startsWith(java.lang.String);<no-session-id>;4716394709763751941;1578228381517419300;1578228381517420900;DESKTOP-4RF3KHM;222;6
$1;1578228381517434700;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381517433700;1578228381517434100;DESKTOP-4RF3KHM;224;7
$1;1578228381517440700;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381517439800;1578228381517440200;DESKTOP-4RF3KHM;225;7
$1;1578228381517446800;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381517445900;1578228381517446300;DESKTOP-4RF3KHM;226;7
$1;1578228381517453200;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;4716394709763751941;1578228381517452400;1578228381517452800;DESKTOP-4RF3KHM;227;7
$1;1578228381517456500;public java.lang.String depends.entity.FileEntity.getQualifiedName(boolean);<no-session-id>;4716394709763751941;1578228381517429800;1578228381517456000;DESKTOP-4RF3KHM;223;6
$1;1578228381517465700;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381517464800;1578228381517465200;DESKTOP-4RF3KHM;229;7
$1;1578228381517471600;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381517470800;1578228381517471100;DESKTOP-4RF3KHM;230;7
$1;1578228381517477400;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381517476600;1578228381517476900;DESKTOP-4RF3KHM;231;7
$1;1578228381517483000;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;4716394709763751941;1578228381517482200;1578228381517482500;DESKTOP-4RF3KHM;232;7
$1;1578228381517485900;public java.lang.String depends.entity.FileEntity.getQualifiedName(boolean);<no-session-id>;4716394709763751941;1578228381517462100;1578228381517485500;DESKTOP-4RF3KHM;228;6
$1;1578228381517495400;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381517494200;1578228381517494600;DESKTOP-4RF3KHM;234;7
$1;1578228381517501100;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381517500200;1578228381517500500;DESKTOP-4RF3KHM;235;7
$1;1578228381517506300;public depends.entity.Entity depends.entity.Entity.getParent();<no-session-id>;4716394709763751941;1578228381517505500;1578228381517505800;DESKTOP-4RF3KHM;236;7
$1;1578228381517512200;public final java.lang.String depends.entity.Entity.getQualifiedName();<no-session-id>;4716394709763751941;1578228381517511500;1578228381517511800;DESKTOP-4RF3KHM;237;7
$1;1578228381517515000;public java.lang.String depends.entity.FileEntity.getQualifiedName(boolean);<no-session-id>;4716394709763751941;1578228381517491700;1578228381517514600;DESKTOP-4RF3KHM;233;6
$1;1578228381517525100;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;4716394709763751941;1578228381517522000;1578228381517524400;DESKTOP-4RF3KHM;238;6
$1;1578228381517528900;private void depends.entity.Entity.deduceQualifiedName();<no-session-id>;4716394709763751941;1578228381517395400;1578228381517528300;DESKTOP-4RF3KHM;220;5
$1;1578228381517531700;public depends.entity.Entity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381517358400;1578228381517531200;DESKTOP-4RF3KHM;215;4
$1;1578228381517539200;public depends.entity.DecoratedEntity.<init>(depends.entity.GenericName, depends.entity.Entity, java.lang.Integer);<no-session-id>;4716394709763751941;1578228381517537900;1578228381517538600;DESKTOP-4RF3KHM;239;4
